    0,    0,    0,  133,  0.0,    0,    0,    0,    1,    0,  311,1110563336624787457,  551,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  139,7.08888888889,    0,    0,    0,    1,    0,  465,1110552633784315904,  631,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  138,55.6333333333,    0,    0,    0,    1,    0,  102,1110479332571578369,  418,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,171.233333333,    1,    0,    0,    1,    0, 1043,1110304784840564737, 2192,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    4,    1,  156,192.416666667,    0,    1,    1,    0,    1,  115,1109910409904091138,   99,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  132,195.183333333,    0,    0,    0,    1,    0, 1477,1109906230254989315, 3308,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  122,87.7027777778,    0,    0,    0,    1,    0, 1161,1109343748436185088, 3628,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  165,177.108333333,    1,    1,    0,    1,    1,  157,1109208747119988736,  476,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    1,  231,179.680555556,    0,    1,    0,    1,    1,  414,1109204863118987265,  894,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  114,181.533333333,    0,    0,    0,    1,    0,  821,1109202068168941568, 1952,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  131,74.7861111111,    0,    0,    0,    1,    0,  535,1109000862435893249,  762,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  137,135.091666667,    0,    0,    0,    1,    0,  420,1108909803512975361,  610,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,160.141666667,    0,    0,    2,    0,    0,  299,1108871979828948992,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    1,  244,163.625,    1,    1,    0,    1,    1,  709,1108866722105384960,  992,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  128,167.294444444,    0,    0,    0,    1,    0, 1445,1108861179806527488, 2006,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  133,193.833333333,    0,    0,    0,    1,    0,  570,1108821105131880449, 1402,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  188,211.619444444,    0,    1,    0,    1,    1,  254,1108794250840428544,  817,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  139,223.466666667,    0,    0,    0,    1,    0, 1096,1108776362305904643, 2862,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  119,9.26666666667,    0,    0,    0,    1,    0, 1011,1108737407468355585, 1677,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,15.3138888889,    0,    0,    0,    1,    0,  439,1108728274249834496,  599,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  133,37.7194444444,    0,    0,    0,    1,    0,  284,1108694443371184128, 1090,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  133,132.075,    0,    0,    0,    1,    0, 4163,1108551973152927744,16984,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  132,185.952777778,    0,    0,    0,    1,    0,  455,1108470618465419264, 1592,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    0,  159,230.158333333,    0,    0,    0,    1,    0,  314,1108403869904760833,  529,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  110,87.0972222222,    0,    0,    0,    1,    0,  363,1108257496534261760,  721,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  138, 20.8,    0,    0,    0,    1,    0,  840,1107995213446946816, 1458,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  113,59.7111111111,    0,    0,    0,    1,    0,  420,1107936461154893825, 1280,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  127,215.991666667,    0,    1,    0,    1,    1,  536,1107700484041773058,  970,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  115,12.6111111111,    0,    1,    0,    1,    1, 1047,1107645192344166400, 1089,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  131,49.0555555556,    0,    0,    0,    1,    0, 3198,1107590162182299650, 2576,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  134,110.297222222,    0,    0,    0,    1,    0,  563,1107497692396175360, 2250,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  194,215.936111111,    0,    0,    0,    1,    0,  729,1107338180863422464, 1067,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,227.469444444,    0,    0,    2,    0,    0,  520,1106958378109145088,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,237.783333333,    1,    0,    2,    1,    0,   80,1106580418621591553,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,   99,88.4638888889,    0,    0,    0,    1,    0, 3276,1106443493508042753, 3183,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  131,107.55,    0,    0,    0,    1,    0,  834,1106414676571754496, 1084,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,138.586111111,    0,    0,    0,    1,    0,  915,1106367812615004160,  835,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    1,  211,208.563888889,    1,    1,    0,    1,    1,  492,1106262149930934277, 1456,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    0,  151,210.152777778,    1,    0,    0,    1,    0, 1620,1106259752248635398, 2197,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  139,214.455555556,    1,    0,    1,    0,    0,  188,1106253253992464385,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  122,43.4722222222,    0,    0,    0,    1,    0,  545,1106149042860539904, 1418,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    1,  198,190.255555556,    1,    1,    0,    1,    1,  314,1105927405586341891,  760,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    1,  215,193.427777778,    1,    1,    0,    1,    1,  359,1105922615481384961,  826,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  121,194.291666667,    1,    1,    0,    1,    1,  346,1105921311346438144,  607,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    0,  115,201.038888889,    1,    0,    0,    1,    0, 2185,1105911124493504512, 3507,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  112,202.269444444,    0,    1,    0,    1,    1,  676,1105909268203606016, 1271,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  112,207.516666667,    0,    0,    0,    1,    0, 1009,1105901344999817216, 2468,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  135,231.563888889,    0,    0,    0,    1,    0,  387,1105865031470727168, 1099,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  102,15.0861111111,    0,    0,    0,    1,    0,  845,1105829515115327488,  961,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  131,81.7111111111,    0,    0,    0,    1,    0,  297,1105728914348011520,  843,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  138,152.358333333,    0,    0,    0,    1,    0,  883,1105622239825797120, 2226,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    1,  220,196.116666667,    2,    1,    0,    1,    1,  526,1105556167688892426, 1211,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    1,    0,    0,  236,196.513888889,    1,    0,    0,    1,    0,  746,1105555569392402432, 1268,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    0,  182,200.366666667,    2,    0,    0,    1,    0, 3394,1105549751884365824, 3711,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  110,0.194444444444,    0,    0,    0,    1,    0,  216,1105489613001539584,  427,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,17.775,    0,    0,    0,    1,    0, 1170,1105463068815958016, 2156,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    1,  179,40.5694444444,    1,    1,    0,    1,    1,  448,1105428650202140672,  654,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  138,41.3861111111,    0,    0,    0,    1,    0,  281,1105427416468652033,  679,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  132,172.491666667,    0,    0,    0,    1,    0,  564,1105229452215283714, 1064,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  137,215.877777778,    0,    0,    0,    1,    0,  499,1105163940982599681,  782,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,218.452777778,    0,    0,    1,    0,    0,  891,1105160056302170112,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  135,235.797222222,    0,    0,    0,    1,    0,  321,1105133863058190337, 1295,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  140,43.1666666667,    0,    0,    1,    0,    0,  225,1105062338351296513,    0,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  111,47.9944444444,    0,    0,    0,    1,    0, 1286,1105055050886508550, 3255,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  137,48.4194444444,    0,    0,    0,    1,    0,  428,1105054408222609408,  894,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  125,127.166666667,    0,    0,    0,    1,    0,  459,1104935504963883008,  738,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    1,    1,  170,50.8611111111,    0,    1,    0,    1,    1, 3273,1104688335283519488, 2716,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  136,69.0777777778,    0,    0,    0,    1,    0, 3145,1104660825942437888, 2970,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  125,18.5861111111,    0,    0,    0,    1,    0,  513,1104374679387729920, 1557,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  167,199.869444444,    0,    0,    0,    1,    0,  639,1104100948849410049, 1259,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
    0,    0,    0,  134,231.4,    0,    0,    0,    1,    0, 1194,1104053342244925441, 3644,35488,  155,    3,4356.0,39324940,   11,134611,5402612,   17
